166.282000    	  8.157000    	  4.456000   	  3.368346   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
171.052000    	  8.166000    	  4.460000   	  3.372705   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
175.822000    	  8.181000    	  4.465000   	  3.377062   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
180.592000    	  8.203000    	  4.475000   	  3.381797   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
185.361000    	  8.211000    	  4.477000   	  3.386087   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
190.131000    	  8.230000    	  4.485000   	  3.390805   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
194.901000    	  8.244000    	  4.492000   	  3.395102   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
199.671000    	  8.256000    	  4.495000   	  3.399385   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
204.440000    	  8.272000    	  4.503000   	  3.404015   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
209.210000    	  8.285000    	  4.509000   	  3.408365   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
213.980000    	  8.300000    	  4.514000   	  3.412987   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
218.750000    	  8.311000    	  4.518000   	  3.417267   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
228.289000    	  8.340000    	  4.531000   	  3.426225   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
237.829000    	  8.367000    	  4.542000   	  3.435260   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
247.368000    	  8.391000    	  4.552000   	  3.444375   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
256.908000    	  8.418000    	  4.562000   	  3.453645   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
266.447000    	  8.442000    	  4.573000   	  3.463066   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
275.987000    	  8.465000    	  4.581000   	  3.472665   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
285.526000    	  8.490000    	  4.593000   	  3.482719   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
290.296000    	  8.501000    	  4.597000   	  3.488047   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
295.066000    	  8.512000    	  4.602000   	  3.493172   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
299.835000    	  8.522000    	  4.608000   	  3.498733   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
304.605000    	  8.531000    	  4.610000   	  3.504319   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
314.145000    	  8.527000    	  4.631000   	  3.520248   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
323.684000    	  8.554000    	  4.639000   	  3.530262   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
333.224000    	  8.581000    	  4.647000   	  3.540788   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
342.763000    	  8.607000    	  4.656000   	  3.551349   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
352.303000    	  8.636000    	  4.664000   	  3.562272   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
361.842000    	  8.658000    	  4.673000   	  3.570387   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
371.382000    	  8.687000    	  4.686000   	  3.578582   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
380.921000    	  8.709000    	  4.696000   	  3.586908   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
390.461000    	  8.732000    	  4.706000   	  3.594955   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
400.000000    	  8.761000    	  4.719000   	  3.603386   	   200.0   	  100  	 0.0 	  0.0 	  1.0  	 1.0 
